service_id,date,exception_type
0000000092019100820200626,20200509,2
0000000092019100820200626,20200511,2
0000000092019100820200626,20200512,2
0000000092019100820200626,20200513,2
0000000092019100820200626,20200514,2
0000000092019100820200626,20200515,2
0000000092019100820200626,20200516,2
0000000092019100820200626,20200518,2
0000000092019100820200626,20200519,2
0000000092019100820200626,20200520,2
0000000092019100820200626,20200521,2
0000000092019100820200626,20200522,2
0000000092019100820200626,20200523,2
0000000092019100820200626,20200525,2
0000000092019100820200626,20200526,2
0000000092019100820200626,20200527,2
0000000092019100820200626,20200528,2
0000000092019100820200626,20200529,2
0000000092019100820200626,20200530,2
0000000092019100820200626,20200601,1
0000000092019100820200626,20200602,2
0000000092019100820200626,20200603,2
0000000092019100820200626,20200604,2
0000000092019100820200626,20200605,2
0000000092019100820200626,20200606,2
0000000092019100820200626,20200608,2
0000000092019100820200626,20200609,2
0000000092019100820200626,20200610,2
0000000092019100820200626,20200611,1
0000000092019100820200626,20200612,1
0000000092019100820200626,20200613,1
0000000092019100820200626,20200615,1
0000000092019100820200626,20200616,1
0000000092019100820200626,20200617,1
0000000092019100820200626,20200618,1
0000000092019100820200626,20200619,1
0000000092019100820200626,20200620,1
0000000092019100820200626,20200622,1
0000000092019100820200626,20200623,1
0000000092019100820200626,20200624,1
0000000092019100820200626,20200625,1
0000000092019100820200626,20200626,1
0000000092019101620200626,20191115,2
0000000092019101620200626,20191116,2
0000000092019101620200626,20191118,2
0000000092019101620200626,20191119,2
0000000092019101620200626,20191120,2
0000000092019101620200626,20191121,2
0000000092019101620200626,20191122,2
0000000092019101620200626,20191123,2
0000000092019101620200626,20191125,2
0000000092019101620200626,20191126,2
0000000092019101620200626,20191127,2
0000000092019101620200626,20191128,2
0000000092019101620200626,20191129,2
0000000092019101620200626,20191130,2
0000000092019101620200626,20191202,2
0000000092019101620200626,20191203,2
0000000092019101620200626,20191204,2
0000000092019101620200626,20191205,2
0000000092019101620200626,20191206,2
0000000092019101620200626,20191207,1
0000000092019101620200626,20191209,2
0000000092019101620200626,20191210,2
0000000092019101620200626,20191211,2
0000000092019101620200626,20191212,2
0000000092019101620200626,20191213,2
0000000092019101620200626,20191214,2
0000000092019101620200626,20191216,2
0000000092019101620200626,20191217,2
0000000092019101620200626,20191218,2
0000000092019101620200626,20191219,2
0000000092019101620200626,20191220,2
0000000092019101620200626,20191221,2
0000000092019101620200626,20191223,1
0000000092019101620200626,20191224,1
0000000092019101620200626,20191225,2
0000000092019101620200626,20191226,2
0000000092019101620200626,20191227,1
0000000092019101620200626,20191228,1
0000000092019101620200626,20191230,1
0000000092019101620200626,20191231,1
0000000092019101620200626,20200101,2
0000000092019101620200626,20200102,1
0000000092019101620200626,20200103,1
0000000092019101620200626,20200104,1
0000000092019101620200626,20200106,1
0000000092019101620200626,20200107,2
0000000092019101620200626,20200108,2
0000000092019101620200626,20200109,2
0000000092019101620200626,20200110,2
0000000092019101620200626,20200111,2
0000000092019101620200626,20200113,2
0000000092019101620200626,20200114,2
0000000092019101620200626,20200115,2
0000000092019101620200626,20200116,2
0000000092019101620200626,20200117,2
0000000092019101620200626,20200118,2
0000000092019101620200626,20200120,2
0000000092019101620200626,20200121,2
0000000092019101620200626,20200122,2
0000000092019101620200626,20200123,2
0000000092019101620200626,20200124,2
0000000092019101620200626,20200125,2
0000000092019101620200626,20200127,2
0000000092019101620200626,20200128,2
0000000092019101620200626,20200129,2
0000000092019101620200626,20200130,2
0000000092019101620200626,20200131,2
0000000092019101620200626,20200201,2
0000000092019101620200626,20200203,2
0000000092019101620200626,20200204,2
0000000092019101620200626,20200205,2
0000000092019101620200626,20200206,2
0000000092019101620200626,20200207,2
0000000092019101620200626,20200208,2
0000000092019101620200626,20200210,2
0000000092019101620200626,20200211,2
0000000092019101620200626,20200212,2
0000000092019101620200626,20200213,2
0000000092019101620200626,20200214,2
0000000092019101620200626,20200215,2
0000000092019101620200626,20200217,2
0000000092019101620200626,20200218,2
0000000092019101620200626,20200219,2
0000000092019101620200626,20200220,2
0000000092019101620200626,20200221,2
0000000092019101620200626,20200222,1
0000000092019101620200626,20200224,1
0000000092019101620200626,20200225,1
0000000092019101620200626,20200226,2
0000000092019101620200626,20200227,2
0000000092019101620200626,20200228,2
0000000092019101620200626,20200229,2
0000000092019101620200626,20200302,2
0000000092019101620200626,20200303,2
0000000092019101620200626,20200304,2
0000000092019101620200626,20200305,2
0000000092019101620200626,20200306,2
0000000092019101620200626,20200307,2
0000000092019101620200626,20200309,2
0000000092019101620200626,20200310,2
0000000092019101620200626,20200311,2
0000000092019101620200626,20200312,2
0000000092019101620200626,20200313,2
0000000092019101620200626,20200314,2
0000000092019101620200626,20200316,2
0000000092019101620200626,20200317,2
0000000092019101620200626,20200318,2
0000000092019101620200626,20200319,2
0000000092019101620200626,20200320,2
0000000092019101620200626,20200321,2
0000000092019101620200626,20200323,2
0000000092019101620200626,20200324,2
0000000092019101620200626,20200325,2
0000000092019101620200626,20200326,2
0000000092019101620200626,20200327,2
0000000092019101620200626,20200328,2
0000000092019101620200626,20200330,2
0000000092019101620200626,20200331,2
0000000092019101620200626,20200401,2
0000000092019101620200626,20200402,2
0000000092019101620200626,20200403,2
0000000092019101620200626,20200404,2
0000000092019101620200626,20200406,2
0000000092019101620200626,20200407,2
0000000092019101620200626,20200408,2
0000000092019101620200626,20200409,1
0000000092019101620200626,20200410,1
0000000092019101620200626,20200411,1
0000000092019101620200626,20200413,2
0000000092019101620200626,20200414,1
0000000092019101620200626,20200415,2
0000000092019101620200626,20200416,2
0000000092019101620200626,20200417,2
0000000092019101620200626,20200418,2
0000000092019101620200626,20200420,2
0000000092019101620200626,20200421,2
0000000092019101620200626,20200422,2
0000000092019101620200626,20200423,2
0000000092019101620200626,20200424,2
0000000092019101620200626,20200425,2
0000000092019101620200626,20200427,2
0000000092019101620200626,20200428,2
0000000092019101620200626,20200429,2
0000000092019101620200626,20200430,2
0000000092019101620200626,20200501,2
0000000092019101620200626,20200502,1
0000000092019101620200626,20200504,2
0000000092019101620200626,20200505,2
0000000092019101620200626,20200506,2
0000000092019101620200626,20200507,2
0000000092019101620200626,20200508,2
0000000092019101620200626,20200509,2
0000000092019101620200626,20200511,2
0000000092019101620200626,20200512,2
0000000092019101620200626,20200513,2
0000000092019101620200626,20200514,2
0000000092019101620200626,20200515,2
0000000092019101620200626,20200516,2
0000000092019101620200626,20200518,2
0000000092019101620200626,20200519,2
0000000092019101620200626,20200520,2
0000000092019101620200626,20200521,2
0000000092019101620200626,20200522,2
0000000092019101620200626,20200523,2
0000000092019101620200626,20200525,2
0000000092019101620200626,20200526,2
0000000092019101620200626,20200527,2
0000000092019101620200626,20200528,2
0000000092019101620200626,20200529,2
0000000092019101620200626,20200530,2
0000000092019101620200626,20200601,1
0000000092019101620200626,20200602,2
0000000092019101620200626,20200603,2
0000000092019101620200626,20200604,2
0000000092019101620200626,20200605,2
0000000092019101620200626,20200606,2
0000000092019101620200626,20200608,2
0000000092019101620200626,20200609,2
0000000092019101620200626,20200610,2
0000000092019101620200626,20200611,1
0000000092019101620200626,20200612,1
0000000092019101620200626,20200613,1
0000000092019101620200626,20200615,1
0000000092019101620200626,20200616,1
0000000092019101620200626,20200617,1
0000000092019101620200626,20200618,1
0000000092019101620200626,20200619,1
0000000092019101620200626,20200620,1
0000000092019101620200626,20200622,1
0000000092019101620200626,20200623,1
0000000092019101620200626,20200624,1
0000000092019101620200626,20200625,1
0000000092019101620200626,20200626,1
0000000092019101920200626,20191115,2
0000000092019101920200626,20191116,2
0000000092019101920200626,20191118,2
0000000092019101920200626,20191119,2
0000000092019101920200626,20191120,2
0000000092019101920200626,20191121,2
0000000092019101920200626,20191122,2
0000000092019101920200626,20191123,2
0000000092019101920200626,20191125,2
0000000092019101920200626,20191126,2
0000000092019101920200626,20191127,2
0000000092019101920200626,20191128,2
0000000092019101920200626,20191129,2
0000000092019101920200626,20191130,2
0000000092019101920200626,20191202,2
0000000092019101920200626,20191203,2
0000000092019101920200626,20191204,2
0000000092019101920200626,20191205,2
0000000092019101920200626,20191206,2
0000000092019101920200626,20191207,1
0000000092019101920200626,20191209,2
0000000092019101920200626,20191210,2
0000000092019101920200626,20191211,2
0000000092019101920200626,20191212,2
0000000092019101920200626,20191213,2
0000000092019101920200626,20191214,2
0000000092019101920200626,20191216,2
0000000092019101920200626,20191217,2
0000000092019101920200626,20191218,2
0000000092019101920200626,20191219,2
0000000092019101920200626,20191220,2
0000000092019101920200626,20191221,2
0000000092019101920200626,20191223,1
0000000092019101920200626,20191224,1
0000000092019101920200626,20191225,2
0000000092019101920200626,20191226,2
0000000092019101920200626,20191227,1
0000000092019101920200626,20191228,1
0000000092019101920200626,20191230,1
0000000092019101920200626,20191231,1
0000000092019101920200626,20200101,2
0000000092019101920200626,20200102,1
0000000092019101920200626,20200103,1
0000000092019101920200626,20200104,1
0000000092019101920200626,20200106,1
0000000092019101920200626,20200107,2
0000000092019101920200626,20200108,2
0000000092019101920200626,20200109,2
0000000092019101920200626,20200110,2
0000000092019101920200626,20200111,2
0000000092019101920200626,20200113,2
0000000092019101920200626,20200114,2
0000000092019101920200626,20200115,2
0000000092019101920200626,20200116,2
0000000092019101920200626,20200117,2
0000000092019101920200626,20200118,2
0000000092019101920200626,20200120,2
0000000092019101920200626,20200121,2
0000000092019101920200626,20200122,2
0000000092019101920200626,20200123,2
0000000092019101920200626,20200124,2
0000000092019101920200626,20200125,2
0000000092019101920200626,20200127,2
0000000092019101920200626,20200128,2
0000000092019101920200626,20200129,2
0000000092019101920200626,20200130,2
0000000092019101920200626,20200131,2
0000000092019101920200626,20200201,2
0000000092019101920200626,20200203,2
0000000092019101920200626,20200204,2
0000000092019101920200626,20200205,2
0000000092019101920200626,20200206,2
0000000092019101920200626,20200207,2
0000000092019101920200626,20200208,2
0000000092019101920200626,20200210,2
0000000092019101920200626,20200211,2
0000000092019101920200626,20200212,2
0000000092019101920200626,20200213,2
0000000092019101920200626,20200214,2
0000000092019101920200626,20200215,2
0000000092019101920200626,20200217,2
0000000092019101920200626,20200218,2
0000000092019101920200626,20200219,2
0000000092019101920200626,20200220,2
0000000092019101920200626,20200221,2
0000000092019101920200626,20200222,1
0000000092019101920200626,20200224,1
0000000092019101920200626,20200225,1
0000000092019101920200626,20200226,2
0000000092019101920200626,20200227,2
0000000092019101920200626,20200228,2
0000000092019101920200626,20200229,2
0000000092019101920200626,20200302,2
0000000092019101920200626,20200303,2
0000000092019101920200626,20200304,2
0000000092019101920200626,20200305,2
0000000092019101920200626,20200306,2
0000000092019101920200626,20200307,2
0000000092019101920200626,20200309,2
0000000092019101920200626,20200310,2
0000000092019101920200626,20200311,2
0000000092019101920200626,20200312,2
0000000092019101920200626,20200313,2
0000000092019101920200626,20200314,2
0000000092019101920200626,20200316,2
0000000092019101920200626,20200317,2
0000000092019101920200626,20200318,2
0000000092019101920200626,20200319,2
0000000092019101920200626,20200320,2
0000000092019101920200626,20200321,2
0000000092019101920200626,20200323,2
0000000092019101920200626,20200324,2
0000000092019101920200626,20200325,2
0000000092019101920200626,20200326,2
0000000092019101920200626,20200327,2
0000000092019101920200626,20200328,2
0000000092019101920200626,20200330,2
0000000092019101920200626,20200331,2
0000000092019101920200626,20200401,2
0000000092019101920200626,20200402,2
0000000092019101920200626,20200403,2
0000000092019101920200626,20200404,2
0000000092019101920200626,20200406,2
0000000092019101920200626,20200407,2
0000000092019101920200626,20200408,2
0000000092019101920200626,20200409,1
0000000092019101920200626,20200410,1
0000000092019101920200626,20200411,1
0000000092019101920200626,20200413,2
0000000092019101920200626,20200414,1
0000000092019101920200626,20200415,2
0000000092019101920200626,20200416,2
0000000092019101920200626,20200417,2
0000000092019101920200626,20200418,2
0000000092019101920200626,20200420,2
0000000092019101920200626,20200421,2
0000000092019101920200626,20200422,2
0000000092019101920200626,20200423,2
0000000092019101920200626,20200424,2
0000000092019101920200626,20200425,2
0000000092019101920200626,20200427,2
0000000092019101920200626,20200428,2
0000000092019101920200626,20200429,2
0000000092019101920200626,20200430,2
0000000092019101920200626,20200501,2
0000000092019101920200626,20200502,1
0000000092019101920200626,20200504,2
0000000092019101920200626,20200505,2
0000000092019101920200626,20200506,2
0000000092019101920200626,20200507,2
0000000092019101920200626,20200508,2
0000000092019101920200626,20200509,2
0000000092019101920200626,20200511,2
0000000092019101920200626,20200512,2
0000000092019101920200626,20200513,2
0000000092019101920200626,20200514,2
0000000092019101920200626,20200515,2
0000000092019101920200626,20200516,2
0000000092019101920200626,20200518,2
0000000092019101920200626,20200519,2
0000000092019101920200626,20200520,2
0000000092019101920200626,20200521,2
0000000092019101920200626,20200522,2
0000000092019101920200626,20200523,2
0000000092019101920200626,20200525,2
0000000092019101920200626,20200526,2
0000000092019101920200626,20200527,2
0000000092019101920200626,20200528,2
0000000092019101920200626,20200529,2
0000000092019101920200626,20200530,2
0000000092019101920200626,20200601,1
0000000092019101920200626,20200602,2
0000000092019101920200626,20200603,2
0000000092019101920200626,20200604,2
0000000092019101920200626,20200605,2
0000000092019101920200626,20200606,2
0000000092019101920200626,20200608,2
0000000092019101920200626,20200609,2
0000000092019101920200626,20200610,2
0000000092019101920200626,20200611,1
0000000092019101920200626,20200612,1
0000000092019101920200626,20200613,1
0000000092019101920200626,20200615,1
0000000092019101920200626,20200616,1
0000000092019101920200626,20200617,1
0000000092019101920200626,20200618,1
0000000092019101920200626,20200619,1
0000000092019101920200626,20200620,1
0000000092019101920200626,20200622,1
0000000092019101920200626,20200623,1
0000000092019101920200626,20200624,1
0000000092019101920200626,20200625,1
0000000092019101920200626,20200626,1
0000000092019102220200626,20191115,2
0000000092019102220200626,20191116,2
0000000092019102220200626,20191118,2
0000000092019102220200626,20191119,2
0000000092019102220200626,20191120,2
0000000092019102220200626,20191121,2
0000000092019102220200626,20191122,2
0000000092019102220200626,20191123,2
0000000092019102220200626,20191125,2
0000000092019102220200626,20191126,2
0000000092019102220200626,20191127,2
0000000092019102220200626,20191128,2
0000000092019102220200626,20191129,2
0000000092019102220200626,20191130,2
0000000092019102220200626,20191202,2
0000000092019102220200626,20191203,2
0000000092019102220200626,20191204,2
0000000092019102220200626,20191205,2
0000000092019102220200626,20191206,2
0000000092019102220200626,20191207,1
0000000092019102220200626,20191209,2
0000000092019102220200626,20191210,2
0000000092019102220200626,20191211,2
0000000092019102220200626,20191212,2
0000000092019102220200626,20191213,2
0000000092019102220200626,20191214,2
0000000092019102220200626,20191216,2
0000000092019102220200626,20191217,2
0000000092019102220200626,20191218,2
0000000092019102220200626,20191219,2
0000000092019102220200626,20191220,2
0000000092019102220200626,20191221,2
0000000092019102220200626,20191223,1
0000000092019102220200626,20191224,1
0000000092019102220200626,20191225,2
0000000092019102220200626,20191226,2
0000000092019102220200626,20191227,1
0000000092019102220200626,20191228,1
0000000092019102220200626,20191230,1
0000000092019102220200626,20191231,1
0000000092019102220200626,20200101,2
0000000092019102220200626,20200102,1
0000000092019102220200626,20200103,1
0000000092019102220200626,20200104,1
0000000092019102220200626,20200106,1
0000000092019102220200626,20200107,2
0000000092019102220200626,20200108,2
0000000092019102220200626,20200109,2
0000000092019102220200626,20200110,2
0000000092019102220200626,20200111,2
0000000092019102220200626,20200113,2
0000000092019102220200626,20200114,2
0000000092019102220200626,20200115,2
0000000092019102220200626,20200116,2
0000000092019102220200626,20200117,2
0000000092019102220200626,20200118,2
0000000092019102220200626,20200120,2
0000000092019102220200626,20200121,2
0000000092019102220200626,20200122,2
0000000092019102220200626,20200123,2
0000000092019102220200626,20200124,2
0000000092019102220200626,20200125,2
0000000092019102220200626,20200127,2
0000000092019102220200626,20200128,2
0000000092019102220200626,20200129,2
0000000092019102220200626,20200130,2
0000000092019102220200626,20200131,2
0000000092019102220200626,20200201,2
0000000092019102220200626,20200203,2
0000000092019102220200626,20200204,2
0000000092019102220200626,20200205,2
0000000092019102220200626,20200206,2
0000000092019102220200626,20200207,2
0000000092019102220200626,20200208,2
0000000092019102220200626,20200210,2
0000000092019102220200626,20200211,2
0000000092019102220200626,20200212,2
0000000092019102220200626,20200213,2
0000000092019102220200626,20200214,2
0000000092019102220200626,20200215,2
0000000092019102220200626,20200217,2
0000000092019102220200626,20200218,2
0000000092019102220200626,20200219,2
0000000092019102220200626,20200220,2
0000000092019102220200626,20200221,2
0000000092019102220200626,20200222,1
0000000092019102220200626,20200224,1
0000000092019102220200626,20200225,1
0000000092019102220200626,20200226,2
0000000092019102220200626,20200227,2
0000000092019102220200626,20200228,2
0000000092019102220200626,20200229,2
0000000092019102220200626,20200302,2
0000000092019102220200626,20200303,2
0000000092019102220200626,20200304,2
0000000092019102220200626,20200305,2
0000000092019102220200626,20200306,2
0000000092019102220200626,20200307,2
0000000092019102220200626,20200309,2
0000000092019102220200626,20200310,2
0000000092019102220200626,20200311,2
0000000092019102220200626,20200312,2
0000000092019102220200626,20200313,2
0000000092019102220200626,20200314,2
0000000092019102220200626,20200316,2
0000000092019102220200626,20200317,2
0000000092019102220200626,20200318,2
0000000092019102220200626,20200319,2
0000000092019102220200626,20200320,2
0000000092019102220200626,20200321,2
0000000092019102220200626,20200323,2
0000000092019102220200626,20200324,2
0000000092019102220200626,20200325,2
0000000092019102220200626,20200326,2
0000000092019102220200626,20200327,2
0000000092019102220200626,20200328,2
0000000092019102220200626,20200330,2
0000000092019102220200626,20200331,2
0000000092019102220200626,20200401,2
0000000092019102220200626,20200402,2
0000000092019102220200626,20200403,2
0000000092019102220200626,20200404,2
0000000092019102220200626,20200406,2
0000000092019102220200626,20200407,2
0000000092019102220200626,20200408,2
0000000092019102220200626,20200409,1
0000000092019102220200626,20200410,1
0000000092019102220200626,20200411,1
0000000092019102220200626,20200413,2
0000000092019102220200626,20200414,1
0000000092019102220200626,20200415,2
0000000092019102220200626,20200416,2
0000000092019102220200626,20200417,2
0000000092019102220200626,20200418,2
0000000092019102220200626,20200420,2
0000000092019102220200626,20200421,2
0000000092019102220200626,20200422,2
0000000092019102220200626,20200423,2
0000000092019102220200626,20200424,2
0000000092019102220200626,20200425,2
0000000092019102220200626,20200427,2
0000000092019102220200626,20200428,2
0000000092019102220200626,20200429,2
0000000092019102220200626,20200430,2
0000000092019102220200626,20200501,2
0000000092019102220200626,20200502,1
0000000092019102220200626,20200504,2
0000000092019102220200626,20200505,2
0000000092019102220200626,20200506,2
0000000092019102220200626,20200507,2
0000000092019102220200626,20200508,2
0000000092019102220200626,20200509,2
0000000092019102220200626,20200511,2
0000000092019102220200626,20200512,2
0000000092019102220200626,20200513,2
0000000092019102220200626,20200514,2
0000000092019102220200626,20200515,2
0000000092019102220200626,20200516,2
0000000092019102220200626,20200518,2
0000000092019102220200626,20200519,2
0000000092019102220200626,20200520,2
0000000092019102220200626,20200521,2
0000000092019102220200626,20200522,2
0000000092019102220200626,20200523,2
0000000092019102220200626,20200525,2
0000000092019102220200626,20200526,2
0000000092019102220200626,20200527,2
0000000092019102220200626,20200528,2
0000000092019102220200626,20200529,2
0000000092019102220200626,20200530,2
0000000092019102220200626,20200601,1
0000000092019102220200626,20200602,2
0000000092019102220200626,20200603,2
0000000092019102220200626,20200604,2
0000000092019102220200626,20200605,2
0000000092019102220200626,20200606,2
0000000092019102220200626,20200608,2
0000000092019102220200626,20200609,2
0000000092019102220200626,20200610,2
0000000092019102220200626,20200611,1
0000000092019102220200626,20200612,1
0000000092019102220200626,20200613,1
0000000092019102220200626,20200615,1
0000000092019102220200626,20200616,1
0000000092019102220200626,20200617,1
0000000092019102220200626,20200618,1
0000000092019102220200626,20200619,1
0000000092019102220200626,20200620,1
0000000092019102220200626,20200622,1
0000000092019102220200626,20200623,1
0000000092019102220200626,20200624,1
0000000092019102220200626,20200625,1
0000000092019102220200626,20200626,1
0000000092019102820200626,20191115,2
0000000092019102820200626,20191116,2
0000000092019102820200626,20191118,2
0000000092019102820200626,20191119,2
0000000092019102820200626,20191120,2
0000000092019102820200626,20191121,2
0000000092019102820200626,20191122,2
0000000092019102820200626,20191123,2
0000000092019102820200626,20191125,2
0000000092019102820200626,20191126,2
0000000092019102820200626,20191127,2
0000000092019102820200626,20191128,2
0000000092019102820200626,20191129,2
0000000092019102820200626,20191130,2
0000000092019102820200626,20191202,2
0000000092019102820200626,20191203,2
0000000092019102820200626,20191204,2
0000000092019102820200626,20191205,2
0000000092019102820200626,20191206,2
0000000092019102820200626,20191207,1
0000000092019102820200626,20191209,2
0000000092019102820200626,20191210,2
0000000092019102820200626,20191211,2
0000000092019102820200626,20191212,2
0000000092019102820200626,20191213,2
0000000092019102820200626,20191214,2
0000000092019102820200626,20191216,2
0000000092019102820200626,20191217,2
0000000092019102820200626,20191218,2
0000000092019102820200626,20191219,2
0000000092019102820200626,20191220,2
0000000092019102820200626,20191221,2
0000000092019102820200626,20191223,1
0000000092019102820200626,20191224,1
0000000092019102820200626,20191225,2
0000000092019102820200626,20191226,2
0000000092019102820200626,20191227,1
0000000092019102820200626,20191228,1
0000000092019102820200626,20191230,1
0000000092019102820200626,20191231,1
0000000092019102820200626,20200101,2
0000000092019102820200626,20200102,1
0000000092019102820200626,20200103,1
0000000092019102820200626,20200104,1
0000000092019102820200626,20200106,1
0000000092019102820200626,20200107,2
0000000092019102820200626,20200108,2
0000000092019102820200626,20200109,2
0000000092019102820200626,20200110,2
0000000092019102820200626,20200111,2
0000000092019102820200626,20200113,2
0000000092019102820200626,20200114,2
0000000092019102820200626,20200115,2
0000000092019102820200626,20200116,2
0000000092019102820200626,20200117,2
0000000092019102820200626,20200118,2
0000000092019102820200626,20200120,2
0000000092019102820200626,20200121,2
0000000092019102820200626,20200122,2
0000000092019102820200626,20200123,2
0000000092019102820200626,20200124,2
0000000092019102820200626,20200125,2
0000000092019102820200626,20200127,2
0000000092019102820200626,20200128,2
0000000092019102820200626,20200129,2
0000000092019102820200626,20200130,2
0000000092019102820200626,20200131,2
0000000092019102820200626,20200201,2
0000000092019102820200626,20200203,2
0000000092019102820200626,20200204,2
0000000092019102820200626,20200205,2
0000000092019102820200626,20200206,2
0000000092019102820200626,20200207,2
0000000092019102820200626,20200208,2
0000000092019102820200626,20200210,2
0000000092019102820200626,20200211,2
0000000092019102820200626,20200212,2
0000000092019102820200626,20200213,2
0000000092019102820200626,20200214,2
0000000092019102820200626,20200215,2
0000000092019102820200626,20200217,2
0000000092019102820200626,20200218,2
0000000092019102820200626,20200219,2
0000000092019102820200626,20200220,2
0000000092019102820200626,20200221,2
0000000092019102820200626,20200222,1
0000000092019102820200626,20200224,1
0000000092019102820200626,20200225,1
0000000092019102820200626,20200226,2
0000000092019102820200626,20200227,2
0000000092019102820200626,20200228,2
0000000092019102820200626,20200229,2
0000000092019102820200626,20200302,2
0000000092019102820200626,20200303,2
0000000092019102820200626,20200304,2
0000000092019102820200626,20200305,2
0000000092019102820200626,20200306,2
0000000092019102820200626,20200307,2
0000000092019102820200626,20200309,2
0000000092019102820200626,20200310,2
0000000092019102820200626,20200311,2
0000000092019102820200626,20200312,2
0000000092019102820200626,20200313,2
0000000092019102820200626,20200314,2
0000000092019102820200626,20200316,2
0000000092019102820200626,20200317,2
0000000092019102820200626,20200318,2
0000000092019102820200626,20200319,2
0000000092019102820200626,20200320,2
0000000092019102820200626,20200321,2
0000000092019102820200626,20200323,2
0000000092019102820200626,20200324,2
0000000092019102820200626,20200325,2
0000000092019102820200626,20200326,2
0000000092019102820200626,20200327,2
0000000092019102820200626,20200328,2
0000000092019102820200626,20200330,2
0000000092019102820200626,20200331,2
0000000092019102820200626,20200401,2
0000000092019102820200626,20200402,2
0000000092019102820200626,20200403,2
0000000092019102820200626,20200404,2
0000000092019102820200626,20200406,2
0000000092019102820200626,20200407,2
0000000092019102820200626,20200408,2
0000000092019102820200626,20200409,1
0000000092019102820200626,20200410,1
0000000092019102820200626,20200411,1
0000000092019102820200626,20200413,2
0000000092019102820200626,20200414,1
0000000092019102820200626,20200415,2
0000000092019102820200626,20200416,2
0000000092019102820200626,20200417,2
0000000092019102820200626,20200418,2
0000000092019102820200626,20200420,2
0000000092019102820200626,20200421,2
0000000092019102820200626,20200422,2
0000000092019102820200626,20200423,2
0000000092019102820200626,20200424,2
0000000092019102820200626,20200425,2
0000000092019102820200626,20200427,2
0000000092019102820200626,20200428,2
0000000092019102820200626,20200429,2
0000000092019102820200626,20200430,2
0000000092019102820200626,20200501,2
0000000092019102820200626,20200502,1
0000000092019102820200626,20200504,2
0000000092019102820200626,20200505,2
0000000092019102820200626,20200506,2
0000000092019102820200626,20200507,2
0000000092019102820200626,20200508,2
0000000092019102820200626,20200509,2
0000000092019102820200626,20200511,2
0000000092019102820200626,20200512,2
0000000092019102820200626,20200513,2
0000000092019102820200626,20200514,2
0000000092019102820200626,20200515,2
0000000092019102820200626,20200516,2
0000000092019102820200626,20200518,2
0000000092019102820200626,20200519,2
0000000092019102820200626,20200520,2
0000000092019102820200626,20200521,2
0000000092019102820200626,20200522,2
0000000092019102820200626,20200523,2
0000000092019102820200626,20200525,2
0000000092019102820200626,20200526,2
0000000092019102820200626,20200527,2
0000000092019102820200626,20200528,2
0000000092019102820200626,20200529,2
0000000092019102820200626,20200530,2
0000000092019102820200626,20200601,1
0000000092019102820200626,20200602,2
0000000092019102820200626,20200603,2
0000000092019102820200626,20200604,2
0000000092019102820200626,20200605,2
0000000092019102820200626,20200606,2
0000000092019102820200626,20200608,2
0000000092019102820200626,20200609,2
0000000092019102820200626,20200610,2
0000000092019102820200626,20200611,1
0000000092019102820200626,20200612,1
0000000092019102820200626,20200613,1
0000000092019102820200626,20200615,1
0000000092019102820200626,20200616,1
0000000092019102820200626,20200617,1
0000000092019102820200626,20200618,1
0000000092019102820200626,20200619,1
0000000092019102820200626,20200620,1
0000000092019102820200626,20200622,1
0000000092019102820200626,20200623,1
0000000092019102820200626,20200624,1
0000000092019102820200626,20200625,1
0000000092019102820200626,20200626,1
0000000092019111120200626,20191115,2
0000000092019111120200626,20191116,2
0000000092019111120200626,20191118,2
0000000092019111120200626,20191119,2
0000000092019111120200626,20191120,2
0000000092019111120200626,20191121,2
0000000092019111120200626,20191122,2
0000000092019111120200626,20191123,2
0000000092019111120200626,20191125,2
0000000092019111120200626,20191126,2
0000000092019111120200626,20191127,2
0000000092019111120200626,20191128,2
0000000092019111120200626,20191129,2
0000000092019111120200626,20191130,2
0000000092019111120200626,20191202,2
0000000092019111120200626,20191203,2
0000000092019111120200626,20191204,2
0000000092019111120200626,20191205,2
0000000092019111120200626,20191206,2
0000000092019111120200626,20191207,1
0000000092019111120200626,20191209,2
0000000092019111120200626,20191210,2
0000000092019111120200626,20191211,2
0000000092019111120200626,20191212,2
0000000092019111120200626,20191213,2
0000000092019111120200626,20191214,2
0000000092019111120200626,20191216,2
0000000092019111120200626,20191217,2
0000000092019111120200626,20191218,2
0000000092019111120200626,20191219,2
0000000092019111120200626,20191220,2
0000000092019111120200626,20191221,2
0000000092019111120200626,20191223,1
0000000092019111120200626,20191224,1
0000000092019111120200626,20191225,2
0000000092019111120200626,20191226,2
0000000092019111120200626,20191227,1
0000000092019111120200626,20191228,1
0000000092019111120200626,20191230,1
0000000092019111120200626,20191231,1
0000000092019111120200626,20200101,2
0000000092019111120200626,20200102,1
0000000092019111120200626,20200103,1
0000000092019111120200626,20200104,1
0000000092019111120200626,20200106,1
0000000092019111120200626,20200107,2
0000000092019111120200626,20200108,2
0000000092019111120200626,20200109,2
0000000092019111120200626,20200110,2
0000000092019111120200626,20200111,2
0000000092019111120200626,20200113,2
0000000092019111120200626,20200114,2
0000000092019111120200626,20200115,2
0000000092019111120200626,20200116,2
0000000092019111120200626,20200117,2
0000000092019111120200626,20200118,2
0000000092019111120200626,20200120,2
0000000092019111120200626,20200121,2
0000000092019111120200626,20200122,2
0000000092019111120200626,20200123,2
